c0,c1,c2,c3,c4,c0_lambda,c1_lambda,c2_lambda,c3_lambda,c4_lambda,c0_type,c1_type,c2_type,#c0_smfish,#c1_smfish,#c2_smfish,#nuclei,#nucs_predicted,DAPI channel,GFP channel,#channels,original filename,signal,filename,status,ellipse,cropped_image_file,cropped_mask_file,crop_offset_x,crop_offset_y,is_dapi_stack,is_valid_final,unique_id,#c0_smfish_adj,#c1_smfish_adj,#c2_smfish_adj,is_male_batch,is_male,is_z_cropped,is_too_bleached,num_z_planes,tx,tx_desc,c0_saturation,c1_saturation,c2_saturation,c3_saturation,c4_saturation,first_slice,last_slice,ellipsoid
Cy5,GoldFISH,mCherry,GFP,DAPI,670.0,566.0,610.0,507.0,461.0,dpy23.ex,dpy23.int,mdh1.ex,909.0,-1.0,1121.0,-1.0,1.0,4.0,3.0,5.0,170727_mk4_dpy23.ex_dpy23.int_mdh1.ex_029 series1,-1.0,MK4_79,1.0,E_-0.9497515735991128_0.06458656846884277_-0.2851074343816503_732.1141237933084_25.99840904756868_-575193.7750141704,MK4_79_cropped_4009.tif,MK4_79_cropped_4009.mask.tif,647.0,44.0,1.0,1.0,-1.0,988.63,-1.0,1203.6999999999996,0.0,-1.0,0.0,-1.0,51.0,-1.0,,0.0,0.0,0.0,0.0,0.0,9.78,52.92,
Cy5,GoldFISH,mCherry,GFP,DAPI,670.0,566.0,610.0,507.0,461.0,dpy23.ex,dpy23.int,mdh1.ex,1025.0,-1.0,354.0,-1.0,0.0,4.0,3.0,5.0,180719_sea-12_dpy23.ex_dpy23.int_mdh1.ex_a_005 series4,-1.0,SEA-12_472,1.0,R_527x508_479x553_479x616_515x659_597x682_663x674_725x657_767x614_782x561_761x498_712x481_629x487_578x494,SEA-12_472_cropped_4008.tif,SEA-12_472_cropped_4008.mask.tif,439.0,441.0,1.0,1.0,-1.0,970.79,-1.0,438.3,0.0,-1.0,0.0,-1.0,81.0,-1.0,,0.0,0.0,0.0,0.0,0.0,2.66,84.62,
Cy5,GoldFISH,mCherry,GFP,DAPI,670.0,566.0,610.0,507.0,461.0,dpy23.ex,dpy23.int,mdh1.ex,645.0,-1.0,2218.0,-1.0,0.0,4.0,3.0,5.0,180719_sea-12_dpy23.ex_dpy23.int_mdh1.ex_a_005 series3,-1.0,SEA-12_471,1.0,R_549x441_502x481_494x540_549x606_600x644_646x678_695x689_733x663_761x621_750x553_720x504_670x470_619x434,SEA-12_471_cropped_4007.tif,SEA-12_471_cropped_4007.mask.tif,454.0,394.0,1.0,1.0,-1.0,701.45,-1.0,2498.28,0.0,-1.0,1.0,-1.0,81.0,-1.0,,0.0,0.0,0.0,0.0,0.0,1.1,50.63,
Cy5,GoldFISH,mCherry,GFP,DAPI,670.0,566.0,610.0,507.0,461.0,dpy23.ex,dpy23.int,mdh1.ex,1132.0,-1.0,2514.0,-1.0,2.0,4.0,3.0,5.0,180719_sea-12_dpy23.ex_dpy23.int_mdh1.ex_a_005 series1,-1.0,SEA-12_469,1.0,R_474x447_468x525_489x597_521x680_576x712_636x722_687x712_729x661_740x604_725x538_691x483_655x426_612x387_564x379_508x394,SEA-12_469_cropped_4004.tif,SEA-12_469_cropped_4004.mask.tif,428.0,339.0,1.0,1.0,-1.0,684.29,-1.0,2323.96,0.0,-1.0,1.0,-1.0,81.0,-1.0,,0.0,0.0,0.0,0.0,0.0,1.16,75.38,
Cy5,GoldFISH,mCherry,GFP,DAPI,670.0,566.0,610.0,507.0,461.0,dpy23.ex,dpy23.int,mdh1.ex,1308.0,-1.0,349.0,-1.0,1.0,4.0,3.0,5.0,180719_sea-12_dpy23.ex_dpy23.int_mdh1.ex_a_006 series2,-1.0,SEA-12_457,1.0,R_482x342_419x375_398x450_449x522_539x564_608x570_695x552_755x483_728x405_653x363_584x333,SEA-12_457_cropped_3989.tif,SEA-12_457_cropped_3989.mask.tif,358.0,293.0,1.0,1.0,-1.0,1711.7000000000005,-1.0,406.76,0.0,-1.0,0.0,-1.0,81.0,-1.0,,0.0,0.0,0.0,0.0,0.0,6.03,82.11,
Cy5,GoldFISH,mCherry,GFP,DAPI,670.0,566.0,610.0,507.0,461.0,dpy23.ex,dpy23.int,mdh1.ex,1779.0,-1.0,1181.0,-1.0,4.0,4.0,3.0,5.0,180719_sea-12_dpy23.ex_dpy23.int_mdh1.ex_a_003 series1,-1.0,SEA-12_467,1.0,E_-0.4806610379024901_-0.003284780010025447_-0.8768818663444033_248.02808189991825_515.7545015553573_-420534.75386707915,SEA-12_467_cropped_4002.tif,SEA-12_467_cropped_4002.mask.tif,336.0,445.0,1.0,1.0,-1.0,1932.46,-1.0,852.1499999999999,0.0,-1.0,1.0,-1.0,81.0,-1.0,,0.0,0.0,0.0,0.0,0.0,0.99,70.34,
Cy5,GoldFISH,mCherry,GFP,DAPI,670.0,566.0,610.0,507.0,461.0,dpy23.ex,dpy23.int,mdh1.ex,1599.0,-1.0,1515.0,-1.0,2.0,4.0,3.0,5.0,180719_sea-12_dpy23.ex_dpy23.int_mdh1.ex_a_004 series4,-1.0,SEA-12_466,1.0,R_445x447_441x513_451x578_472x636_500x680_534x706_587x708_621x697_653x661_670x606_663x542_642x483_631x432_610x387_578x347_523x349_483x360_460x383,SEA-12_466_cropped_4001.tif,SEA-12_466_cropped_4001.mask.tif,401.0,307.0,1.0,1.0,-1.0,1476.5700000000006,-1.0,1909.86,0.0,-1.0,0.0,-1.0,81.0,-1.0,,0.0,0.0,0.0,0.0,0.0,10.57,78.19,
Cy5,GoldFISH,mCherry,GFP,DAPI,670.0,566.0,610.0,507.0,461.0,dpy23.ex,dpy23.int,mdh1.ex,853.0,-1.0,532.0,-1.0,1.0,4.0,3.0,5.0,180719_sea-12_dpy23.ex_dpy23.int_mdh1.ex_a_004 series3,-1.0,SEA-12_465,1.0,E_0.9272460115068217_-0.024690168299677635_0.37118245715823595_-439.1952884329602_-202.6744759480416_319749.64616899134,SEA-12_465_cropped_3998.tif,SEA-12_465_cropped_3998.mask.tif,333.0,356.0,1.0,1.0,-1.0,800.06,-1.0,759.22,0.0,-1.0,0.0,-1.0,81.0,-1.0,,0.0,0.0,0.0,0.0,0.0,14.41,80.96,
Cy5,GoldFISH,mCherry,GFP,DAPI,670.0,566.0,610.0,507.0,461.0,dpy23.ex,dpy23.int,mdh1.ex,960.0,-1.0,907.0,48.0,1.0,4.0,3.0,5.0,180719_sea-12_dpy23.ex_dpy23.int_mdh1.ex_a_004 series2,-1.0,SEA-12_464,1.0,R_392x411_401x480_428x582_467x654_548x684_620x654_662x591_659x471_638x387_605x333_545x306_491x321_437x357,SEA-12_464_cropped_3997.tif,SEA-12_464_cropped_3997.mask.tif,352.0,266.0,1.0,1.0,-1.0,1901.58,-1.0,1154.87,0.0,-1.0,0.0,-1.0,81.0,-1.0,,0.0,0.0,0.0,0.0,0.0,13.31,59.59,
Cy5,GoldFISH,mCherry,GFP,DAPI,670.0,566.0,610.0,507.0,461.0,dpy23.ex,dpy23.int,mdh1.ex,817.0,-1.0,150.0,-1.0,0.0,4.0,3.0,5.0,180719_sea-12_dpy23.ex_dpy23.int_mdh1.ex_a_004 series1,-1.0,SEA-12_463,1.0,E_-0.952588048169073_-0.02979306637584788_-0.2983714183180636_596.1242717595912_203.06418553739817_-477707.440810413,SEA-12_463_cropped_3996.tif,SEA-12_463_cropped_3996.mask.tif,465.0,399.0,1.0,1.0,-1.0,943.15,-1.0,207.04,0.0,-1.0,0.0,-1.0,81.0,-1.0,,0.0,0.0,0.0,0.0,0.0,15.19,59.72,
Cy5,GoldFISH,mCherry,GFP,DAPI,670.0,566.0,610.0,507.0,461.0,dpy23.ex,dpy23.int,mdh1.ex,1361.0,-1.0,95.0,-1.0,0.0,4.0,3.0,5.0,180719_sea-12_dpy23.ex_dpy23.int_mdh1.ex_a_001 series1,-1.0,SEA-12_462,1.0,R_349x494_304x464_249x473_219x509_206x564_223x621_253x687_287x736_332x770_391x774_438x751_457x706_444x649_417x594_391x539,SEA-12_462_cropped_3995.tif,SEA-12_462_cropped_3995.mask.tif,166.0,424.0,1.0,1.0,-1.0,1583.28,-1.0,124.94,0.0,-1.0,0.0,-1.0,81.0,-1.0,,0.0,0.0,0.0,0.0,0.0,7.94,85.3,
Cy5,GoldFISH,mCherry,GFP,DAPI,670.0,566.0,610.0,507.0,461.0,dpy23.ex,dpy23.int,mdh1.ex,1759.0,-1.0,1939.0,-1.0,4.0,4.0,3.0,5.0,180719_sea-12_dpy23.ex_dpy23.int_mdh1.ex_a_001 series1,-1.0,SEA-12_462,1.0,R_487x464_425x488_402x541_431x604_472x653_546x670_599x670_665x647_695x602_695x553_667x515_631x483_574x469,SEA-12_462_cropped_3994.tif,SEA-12_462_cropped_3994.mask.tif,362.0,424.0,1.0,1.0,-1.0,1926.68,-1.0,2010.14,0.0,-1.0,0.0,-1.0,81.0,-1.0,,0.0,0.0,0.0,0.0,0.0,3.83,84.42,
Cy5,GoldFISH,mCherry,GFP,DAPI,670.0,566.0,610.0,507.0,461.0,dpy23.ex,dpy23.int,mdh1.ex,1973.0,-1.0,1328.0,-1.0,1.0,4.0,3.0,5.0,180719_sea-12_dpy23.ex_dpy23.int_mdh1.ex_a_006 series3,-1.0,SEA-12_458,1.0,R_272x378_260x492_278x576_320x657_401x684_455x672_482x594_482x504_473x414_431x339_395x294_341x291_296x318,SEA-12_458_cropped_3990.tif,SEA-12_458_cropped_3990.mask.tif,220.0,251.0,1.0,1.0,-1.0,2149.3899999999994,-1.0,1546.47,0.0,-1.0,0.0,-1.0,81.0,-1.0,,0.0,0.0,0.0,0.0,0.0,4.63,82.29,
Cy5,mCherry,GoldFISH,GFP,DAPI,670.0,610.0,566.0,507.0,461.0,sdc2.ex,mdh1.ex,sdc2.int,366.0,101.0,-1.0,-1.0,3.0,4.0,3.0,5.0,180219_n2_sdc2.ex_sdc2.int_mdh1.ex_006 series26,-1.0,N2_1630,1.0,E_-0.566718268704288_-0.26459164559963544_-0.6315025322453761_420.6142413380354_442.21377941721005_-416736.0120055347,N2_1630_cropped_3962.tif,N2_1630_cropped_3962.mask.tif,298.0,275.0,1.0,1.0,-1.0,694.24,95.37000000000002,-1.0,0.0,-1.0,0.0,-1.0,81.0,-1.0,,2.0,0.0,0.0,0.0,0.0,38.8,65.53,
Cy5,mCherry,GoldFISH,GFP,DAPI,670.0,610.0,566.0,507.0,461.0,sdc2.ex,mdh1.ex,sdc2.int,1086.0,1371.0,-1.0,118.0,4.0,4.0,3.0,5.0,180219_n2_sdc2.ex_sdc2.int_mdh1.ex_006 series25,-1.0,N2_1629,1.0,E_0.7015317202085141_-0.2607057685078709_0.48578107683211047_-7.113494154496105_-248.157243207627_148994.93194273775,N2_1629_cropped_3961.tif,N2_1629_cropped_3961.mask.tif,58.0,423.0,1.0,1.0,-1.0,1332.01,1148.38,-1.0,0.0,-1.0,0.0,-1.0,81.0,-1.0,,0.0,0.0,0.0,0.0,0.0,1.72,62.72,
Cy5,mCherry,GoldFISH,GFP,DAPI,670.0,610.0,566.0,507.0,461.0,sdc2.ex,mdh1.ex,sdc2.int,543.0,122.0,-1.0,-1.0,5.0,4.0,3.0,5.0,180219_n2_sdc2.ex_sdc2.int_mdh1.ex_006 series25,-1.0,N2_1629,1.0,E_0.25656089981918556_-0.08563586712239166_0.9512320945661756_-132.65429221994873_-495.9625788968917_372948.3480529045,N2_1629_cropped_3960.tif,N2_1629_cropped_3960.mask.tif,453.0,431.0,1.0,1.0,-1.0,353.29999999999984,196.4,-1.0,0.0,-1.0,1.0,-1.0,81.0,-1.0,,0.0,0.0,0.0,0.0,0.0,1.72,61.66,
Cy5,mCherry,GoldFISH,GFP,DAPI,670.0,610.0,566.0,507.0,461.0,sdc2.ex,mdh1.ex,sdc2.int,598.0,0.0,-1.0,-1.0,4.0,4.0,3.0,5.0,180219_n2_sdc2.ex_sdc2.int_mdh1.ex_006 series1,-1.0,N2_1605,1.0,E_-0.6275890093629272_0.2962001043722874_-0.5051673267405997_168.9603629052373_67.24871387510242_-93715.57583480135,N2_1605_cropped_3925.tif,N2_1605_cropped_3925.mask.tif,264.0,189.0,1.0,1.0,-1.0,707.9000000000003,5998.570000000002,-1.0,0.0,-1.0,1.0,-1.0,81.0,-1.0,,0.0,0.0,0.0,0.0,0.0,0.0,64.68,
Cy5,mCherry,GoldFISH,GFP,DAPI,670.0,610.0,566.0,507.0,461.0,sdc2.ex,mdh1.ex,sdc2.int,20.0,275.0,-1.0,-1.0,3.0,4.0,3.0,5.0,180219_n2_sdc2.ex_sdc2.int_mdh1.ex_006 series5,-1.0,N2_1609,1.0,E_-0.7520199297453688_-0.13316319278661654_-0.6029396998152203_566.9619240237147_365.82322625994954_-534871.7714730395,N2_1609_cropped_3933.tif,N2_1609_cropped_3933.mask.tif,492.0,261.0,1.0,1.0,-1.0,94.38,319.05999999999995,-1.0,0.0,-1.0,0.0,-1.0,81.0,-1.0,,0.0,0.0,0.0,0.0,0.0,24.58,61.19,
Cy5,mCherry,GoldFISH,GFP,DAPI,670.0,610.0,566.0,507.0,461.0,sdc2.ex,mdh1.ex,sdc2.int,11.0,16.0,-1.0,-1.0,4.0,4.0,3.0,5.0,180219_n2_sdc2.ex_sdc2.int_mdh1.ex_006 series5,-1.0,N2_1609,1.0,E_-0.8614095513787869_-0.13245233388462416_-0.433357937261407_808.9540068421687_350.7093026371901_-870111.2248613329,N2_1609_cropped_3932.tif,N2_1609_cropped_3932.mask.tif,686.0,326.0,1.0,1.0,-1.0,47.96,33.52,-1.0,0.0,-1.0,0.0,-1.0,81.0,-1.0,,0.0,0.0,0.0,0.0,0.0,27.38,60.45,
Cy5,mCherry,GoldFISH,GFP,DAPI,670.0,610.0,566.0,507.0,461.0,sdc2.ex,mdh1.ex,sdc2.int,1035.0,88.0,-1.0,-1.0,1.0,4.0,3.0,5.0,180219_n2_sdc2.ex_sdc2.int_mdh1.ex_006 series5,-1.0,N2_1609,1.0,E_0.7098012676489376_0.19179049678629864_0.5908026589427476_-345.20235052852_-434.94000366891805_371380.03409855615,N2_1609_cropped_3931.tif,N2_1609_cropped_3931.mask.tif,132.0,438.0,1.0,1.0,-1.0,967.27,175.98,-1.0,0.0,-1.0,0.0,-1.0,81.0,-1.0,,0.0,0.0,0.0,0.0,0.0,1.49,84.88,
Cy5,mCherry,GoldFISH,GFP,DAPI,670.0,610.0,566.0,507.0,461.0,sdc2.ex,mdh1.ex,sdc2.int,373.0,38.0,-1.0,-1.0,0.0,4.0,3.0,5.0,180219_n2_sdc2.ex_sdc2.int_mdh1.ex_006 series4,-1.0,N2_1608,1.0,E_0.6695817639431506_0.25660335622511876_0.5369163172141433_-575.2499851082671_-395.78120598276246_550895.0105575809,N2_1608_cropped_3930.tif,N2_1608_cropped_3930.mask.tif,509.0,185.0,1.0,1.0,-1.0,595.48,22.96,-1.0,0.0,-1.0,1.0,-1.0,81.0,-1.0,,0.0,0.0,0.0,0.0,0.0,23.54,81.72,
Cy5,mCherry,GoldFISH,GFP,DAPI,670.0,610.0,566.0,507.0,461.0,sdc2.ex,mdh1.ex,sdc2.int,19.0,362.0,-1.0,-1.0,0.0,4.0,3.0,5.0,180219_n2_sdc2.ex_sdc2.int_mdh1.ex_006 series3,-1.0,N2_1607,1.0,E_0.5152003241110452_0.2455828349566599_0.7023709210484683_-385.9288466617776_-514.9675447168361_464082.5665242424,N2_1607_cropped_3929.tif,N2_1607_cropped_3929.mask.tif,270.0,381.0,1.0,1.0,-1.0,563.97,313.8400000000001,-1.0,0.0,-1.0,0.0,-1.0,81.0,-1.0,,0.0,0.0,0.0,0.0,0.0,2.15,64.42,
Cy5,mCherry,GoldFISH,GFP,DAPI,670.0,610.0,566.0,507.0,461.0,sdc2.ex,mdh1.ex,sdc2.int,5.0,-1.0,-1.0,-1.0,0.0,4.0,3.0,5.0,180219_n2_sdc2.ex_sdc2.int_mdh1.ex_006 series2,-1.0,N2_1606,1.0,R_618x517_591x585_565x664_554x725_582x793_622x848_678x870_739x840_775x802_816x717_837x649_835x577_811x522_771x471_724x458_671x469_622x511,N2_1606_cropped_3928.tif,N2_1606_cropped_3928.mask.tif,514.0,418.0,1.0,1.0,-1.0,81.25,-1.0,-1.0,0.0,-1.0,0.0,-1.0,81.0,-1.0,,0.0,0.0,0.0,0.0,0.0,11.78,50.6,
Cy5,mCherry,GoldFISH,GFP,DAPI,670.0,610.0,566.0,507.0,461.0,sdc2.ex,mdh1.ex,sdc2.int,474.0,61.0,-1.0,-1.0,1.0,4.0,3.0,5.0,180219_n2_sdc2.ex_sdc2.int_mdh1.ex_006 series2,-1.0,N2_1606,1.0,R_402x398_376x454_357x526_353x602_376x672_400x725_465x749_499x755_540x715_574x657_595x575_612x505_610x437_586x384_548x350_501x343_467x348_425x365,N2_1606_cropped_3927.tif,N2_1606_cropped_3927.mask.tif,313.0,303.0,1.0,1.0,-1.0,711.74,115.51,-1.0,0.0,-1.0,0.0,-1.0,81.0,-1.0,,0.0,0.0,0.0,0.0,0.0,22.74,66.72,
Cy5,mCherry,GoldFISH,GFP,DAPI,670.0,610.0,566.0,507.0,461.0,sdc2.ex,mdh1.ex,sdc2.int,19.0,425.0,-1.0,-1.0,1.0,4.0,3.0,5.0,180219_n2_sdc2.ex_sdc2.int_mdh1.ex_006 series2,-1.0,N2_1606,1.0,E_0.7002779938473069_0.2687649756193529_0.4697576852532651_-263.06591701064696_-202.5150086405635_113797.44085008465,N2_1606_cropped_3926.tif,N2_1606_cropped_3926.mask.tif,74.0,47.0,1.0,1.0,-1.0,34.53,610.68,-1.0,0.0,-1.0,0.0,-1.0,81.0,-1.0,,0.0,0.0,11463.0,0.0,0.0,13.44,65.69,
Cy5,mCherry,GoldFISH,GFP,DAPI,670.0,610.0,566.0,507.0,461.0,sdc2.ex,mdh1.ex,sdc2.int,1403.0,1198.0,-1.0,-1.0,1.0,4.0,3.0,5.0,180219_n2_sdc2.ex_sdc2.int_mdh1.ex_001 series1,-1.0,N2_1604,1.0,R_343x472_296x466_267x506_282x570_337x625_396x661_453x699_504x706_576x699_610x672_627x621_621x576_578x534_534x508_489x506_434x489_381x477,N2_1604_cropped_3924.tif,N2_1604_cropped_3924.mask.tif,227.0,426.0,1.0,1.0,-1.0,1654.4299999999994,1341.62,-1.0,0.0,-1.0,1.0,-1.0,81.0,-1.0,,1.0,0.0,1315298.0,0.0,0.0,1.74,65.81,
Cy5,mCherry,GoldFISH,GFP,DAPI,670.0,610.0,566.0,507.0,461.0,sdc2.ex,mdh1.ex,sdc2.int,40.0,27.0,-1.0,-1.0,0.0,4.0,3.0,5.0,180219_n2_sdc2.ex_sdc2.int_mdh1.ex_006 series7,-1.0,N2_1611,1.0,E_-0.7882342430095503_0.23327502049008045_-0.4012702797474187_390.4283841993695_75.39568554161053_-291140.0059516151,N2_1611_cropped_3935.tif,N2_1611_cropped_3935.mask.tif,489.0,344.0,1.0,1.0,-1.0,856.82,225.12,-1.0,0.0,-1.0,1.0,-1.0,81.0,-1.0,,0.0,0.0,0.0,0.0,0.0,4.12,75.01,
Cy5,mCherry,GoldFISH,GFP,DAPI,670.0,610.0,566.0,507.0,461.0,sdc2.ex,mdh1.ex,sdc2.int,779.0,552.0,-1.0,-1.0,1.0,4.0,3.0,5.0,180219_n2_sdc2.ex_sdc2.int_mdh1.ex_001 series1,-1.0,N2_1604,1.0,R_446x303_404x282_336x271_283x299_243x356_253x411_306x460_355x483_402x500_470x522_512x522_552x513_586x469_574x415_557x382_521x358_470x322,N2_1604_cropped_3922.tif,N2_1604_cropped_3922.mask.tif,203.0,231.0,1.0,1.0,-1.0,1287.68,632.0699999999998,-1.0,0.0,-1.0,0.0,-1.0,81.0,-1.0,,2.0,0.0,1279119.0,0.0,0.0,6.24,66.82,
Cy5,mCherry,GoldFISH,GFP,DAPI,670.0,610.0,566.0,507.0,461.0,sdc2.ex,mdh1.ex,sdc2.int,395.0,244.0,-1.0,-1.0,0.0,4.0,3.0,5.0,180219_n2_sdc2.ex_sdc2.int_mdh1.ex_001 series1,-1.0,N2_1604,1.0,E_0.3203999455481178_-0.21750276761064477_0.8414951332120719_-124.03429696481302_-131.24207163653838_106720.21078436352,N2_1604_cropped_3921.tif,N2_1604_cropped_3921.mask.tif,381.0,161.0,1.0,1.0,-1.0,738.37,270.61,-1.0,0.0,-1.0,0.0,-1.0,81.0,-1.0,,1.0,0.0,736637.0,0.0,0.0,6.59,65.85,
Cy5,mCherry,GoldFISH,GFP,DAPI,670.0,610.0,566.0,507.0,461.0,sdc2.ex,mdh1.ex,sdc2.int,619.0,746.0,-1.0,-1.0,1.0,4.0,3.0,5.0,180219_n2_sdc2.ex_sdc2.int_mdh1.ex_002 series_1,-1.0,N2_871,1.0,R_129x354_91x390_78x455_106x510_167x534_231x510_290x479_356x438_417x390_453x326_453x275_415x228_358x226_299x233_233x262_173x294,N2_871_cropped_3919.tif,N2_871_cropped_3919.mask.tif,38.0,186.0,1.0,1.0,-1.0,911.12,901.39,-1.0,0.0,-1.0,0.0,-1.0,81.0,-1.0,,0.0,0.0,0.0,0.0,0.0,3.61,62.61,
Cy5,mCherry,GoldFISH,GFP,DAPI,670.0,610.0,566.0,507.0,461.0,sdc2.ex,mdh1.ex,sdc2.int,184.0,351.0,-1.0,-1.0,1.0,4.0,3.0,5.0,180219_n2_sdc2.ex_sdc2.int_mdh1.ex_002 series_1,-1.0,N2_871,1.0,E_0.4793068694402736_-0.23873759546343848_0.7363982393764306_71.57477701309698_-483.00649989197956_325105.8527153776,N2_871_cropped_3918.tif,N2_871_cropped_3918.mask.tif,16.0,559.0,1.0,1.0,-1.0,320.48,590.01,-1.0,0.0,-1.0,0.0,-1.0,81.0,-1.0,,15.0,0.0,0.0,0.0,0.0,7.07,62.46,
Cy5,mCherry,GoldFISH,GFP,DAPI,670.0,610.0,566.0,507.0,461.0,sdc2.ex,mdh1.ex,sdc2.int,173.0,432.0,-1.0,-1.0,0.0,4.0,3.0,5.0,180219_n2_sdc2.ex_sdc2.int_mdh1.ex_005 series_23,-1.0,N2_872,1.0,E_-0.5376733730359998_0.2770037677011832_-0.6355965659484688_184.6316426194905_222.4329419001531_-257872.92674449948,N2_872_cropped_3917.tif,N2_872_cropped_3917.mask.tif,479.0,461.0,1.0,1.0,-1.0,233.65,531.75,-1.0,0.0,-1.0,0.0,-1.0,81.0,-1.0,,0.0,0.0,0.0,0.0,0.0,19.04,62.36,
Cy5,mCherry,GoldFISH,GFP,DAPI,670.0,610.0,566.0,507.0,461.0,sdc2.ex,mdh1.ex,sdc2.int,1011.0,14.0,-1.0,-1.0,4.0,4.0,3.0,5.0,180219_n2_sdc2.ex_sdc2.int_mdh1.ex_005 series_22,-1.0,N2_874,1.0,E_-0.6136759939188685_-0.3035892954796228_-0.5047137140681179_616.9581386752843_473.6116670848488_-690156.9332832677,N2_874_cropped_3916.tif,N2_874_cropped_3916.mask.tif,577.0,266.0,1.0,1.0,-1.0,992.31,243.17,-1.0,0.0,-1.0,1.0,-1.0,81.0,-1.0,,0.0,0.0,0.0,0.0,0.0,7.08,84.84,
Cy5,mCherry,GoldFISH,GFP,DAPI,670.0,610.0,566.0,507.0,461.0,sdc2.ex,mdh1.ex,sdc2.int,139.0,152.0,-1.0,-1.0,0.0,4.0,3.0,5.0,180219_n2_sdc2.ex_sdc2.int_mdh1.ex_005 series_21,-1.0,N2_878,1.0,E_0.6447891399980962_-0.2906700969178031_0.49627668086632387_-191.10722707564244_-158.4361739911786_209761.49994086652,N2_878_cropped_3915.tif,N2_878_cropped_3915.mask.tif,408.0,458.0,1.0,1.0,-1.0,478.93,226.72000000000003,-1.0,0.0,-1.0,0.0,-1.0,81.0,-1.0,,0.0,0.0,0.0,0.0,0.0,20.49,77.66,
Cy5,mCherry,GoldFISH,GFP,DAPI,670.0,610.0,566.0,507.0,461.0,sdc2.ex,mdh1.ex,sdc2.int,549.0,13.0,-1.0,-1.0,0.0,4.0,3.0,5.0,180219_n2_sdc2.ex_sdc2.int_mdh1.ex_005 series_20,-1.0,N2_881,1.0,E_-0.7613162490731985_-0.2130712645971833_-0.4886717852597428_251.38657061698058_200.65262514459738_-112575.6664954097,N2_881_cropped_3914.tif,N2_881_cropped_3914.mask.tif,82.0,111.0,1.0,1.0,-1.0,696.04,494.36,-1.0,0.0,-1.0,1.0,-1.0,81.0,-1.0,,0.0,0.0,0.0,0.0,0.0,6.41,77.86,
Cy5,mCherry,GoldFISH,GFP,DAPI,670.0,610.0,566.0,507.0,461.0,sdc2.ex,mdh1.ex,sdc2.int,32.0,60.0,-1.0,-1.0,1.0,4.0,3.0,5.0,180219_n2_sdc2.ex_sdc2.int_mdh1.ex_006 series6,-1.0,N2_1610,1.0,E_-0.8454636883551344_-0.19167371592417073_-0.37180088510950754_525.4910821517441_268.1995473340198_-381799.6119592488,N2_1610_cropped_3934.tif,N2_1610_cropped_3934.mask.tif,349.0,219.0,1.0,1.0,-1.0,240.48,169.23,-1.0,0.0,-1.0,0.0,-1.0,81.0,-1.0,,0.0,0.0,0.0,0.0,0.0,4.91,84.82,
Cy5,mCherry,GoldFISH,GFP,DAPI,670.0,610.0,566.0,507.0,461.0,sdc2.ex,mdh1.ex,sdc2.int,72.0,19.0,-1.0,-1.0,1.0,4.0,3.0,5.0,180219_n2_sdc2.ex_sdc2.int_mdh1.ex_006 series8,-1.0,N2_1612,1.0,E_-0.8873467391085073_-0.14468166714254518_-0.35900504921924686_453.607120706434_215.08310679199965_-276170.7833167325,N2_1612_cropped_3936.tif,N2_1612_cropped_3936.mask.tif,267.0,168.0,1.0,1.0,-1.0,250.8,1433.9,-1.0,0.0,-1.0,0.0,-1.0,81.0,-1.0,,0.0,0.0,0.0,0.0,0.0,35.61,82.79,
Cy5,mCherry,GoldFISH,GFP,DAPI,670.0,610.0,566.0,507.0,461.0,sdc2.ex,mdh1.ex,sdc2.int,645.0,1102.0,-1.0,-1.0,0.0,4.0,3.0,5.0,180219_n2_sdc2.ex_sdc2.int_mdh1.ex_006 series24,-1.0,N2_1628,1.0,E_0.3964182441635656_-0.1653292975267305_0.8564563440196745_-222.11766492144073_-238.61070004273145_249361.82713572326,N2_1628_cropped_3959.tif,N2_1628_cropped_3959.mask.tif,496.0,245.0,1.0,1.0,-1.0,672.96,1316.48,-1.0,0.0,-1.0,0.0,-1.0,81.0,-1.0,,0.0,0.0,0.0,0.0,0.0,27.46,62.57,
Cy5,mCherry,GoldFISH,GFP,DAPI,670.0,610.0,566.0,507.0,461.0,sdc2.ex,mdh1.ex,sdc2.int,219.0,742.0,-1.0,-1.0,1.0,4.0,3.0,5.0,180219_n2_sdc2.ex_sdc2.int_mdh1.ex_006 series19,-1.0,N2_1623,1.0,E_-0.9303506662181434_0.01540723321738388_-0.36537392699233123_518.3433474235063_155.94645178331416_-350325.33399920765,N2_1623_cropped_3949.tif,N2_1623_cropped_3949.mask.tif,408.0,224.0,1.0,1.0,-1.0,309.16,1159.98,-1.0,0.0,-1.0,1.0,-1.0,81.0,-1.0,,0.0,0.0,0.0,0.0,0.0,1.97,85.39,
Cy5,mCherry,GoldFISH,GFP,DAPI,670.0,610.0,566.0,507.0,461.0,sdc2.ex,mdh1.ex,sdc2.int,655.0,4.0,-1.0,-1.0,1.0,4.0,3.0,5.0,180219_n2_sdc2.ex_sdc2.int_mdh1.ex_006 series23,-1.0,N2_1627,1.0,E_-0.9420084101053194_-0.02980901551391875_-0.33025118571658746_597.2683261943865_195.1089204547446_-459775.63383449934,N2_1627_cropped_3958.tif,N2_1627_cropped_3958.mask.tif,458.0,294.0,1.0,1.0,-1.0,808.24,111.38,-1.0,0.0,-1.0,0.0,-1.0,81.0,-1.0,,0.0,0.0,0.0,0.0,0.0,1.06,59.27,
